time_in_ms;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1754675996086;0;60;1;0;0;1
1754675996336;0;60;1;0;0;1
1754675996586;0;60;1;0;0;1
1754675996836;0;60;1;0;0;1
1754675997086;60;60;0;0;0;0
1754675997336;60;60;0;1;1;0
1754675997586;0;60;0;0;0;0
1754675997836;0;60;0;0;0;0
1754675998086;0;60;1;0;0;1
1754675998336;0;60;1;0;0;1
1754675998586;0;60;1;0;0;1
1754675998836;40;60;0;0;0;0
1754675999086;60;46;0;0;0;0
1754675999336;60;29;0;0;0;0
1754675999586;60;12;0;0;0;0
1754675999836;60;0;0;0;0;0
1754676000086;60;0;1;0;0;1
1754676000336;60;60;0;0;0;0
1754676000586;60;60;0;0;0;0
1754676000836;44;60;1;0;0;1
1754676001086;22;60;1;0;0;1
1754676001336;1;60;1;0;0;1
1754676001586;0;60;1;0;0;1
1754676001836;0;60;1;0;0;1
1754676002086;47;60;0;0;0;0
1754676002336;60;60;0;1;1;0
1754676002586;60;60;0;1;1;0
1754676002836;48;60;0;0;0;0
1754676003086;19;60;0;0;0;0
1754676003336;16;60;0;0;0;0
1754676003586;60;60;0;0;0;0
1754676003836;60;60;0;1;1;0
1754676004086;0;60;0;0;0;0
1754676004336;10;60;1;0;0;1
1754676004586;23;60;1;0;0;1
1754676004836;36;60;1;0;0;1
1754676005086;50;60;1;0;0;1
1754676005336;60;60;1;0;0;1
1754676005586;60;60;0;0;0;0
1754676005836;60;60;0;0;0;0
1754676006086;47;60;1;0;0;1
1754676006336;17;60;1;0;0;1
1754676006586;3;60;1;0;0;1
1754676006836;9;60;1;0;0;1
1754676007086;14;60;1;0;0;1
1754676007336;20;60;1;0;0;1
1754676007586;26;60;1;0;0;1
1754676007836;32;60;1;0;0;1
1754676008086;38;60;1;0;0;1
1754676008336;44;60;1;0;0;1
1754676008586;50;60;1;0;0;1
1754676008836;56;60;1;0;0;1
1754676009086;60;60;1;0;0;1
1754676009336;60;60;0;0;0;0
1754676009586;33;60;1;0;0;1
1754676009836;0;60;1;0;0;1
1754676010086;0;60;1;0;0;1
1754676010336;0;60;1;0;0;1
1754676010586;60;60;0;0;0;0
1754676010836;60;60;0;1;1;0
1754676011086;0;60;0;0;0;0
1754676011336;0;60;0;0;0;0
1754676011586;0;60;0;0;0;0
1754676011836;0;60;1;0;0;1
1754676012086;0;60;1;0;0;1
1754676012336;0;60;1;0;0;1
1754676012586;0;60;1;0;0;1
1754676012836;60;60;0;0;0;0
1754676013086;42;60;1;0;0;1
1754676013336;6;60;1;0;0;1
1754676013586;28;60;1;0;0;1
1754676013836;50;60;1;0;0;1
1754676014086;60;60;1;0;0;1
1754676014336;60;60;0;0;0;0
1754676014586;60;60;0;0;0;0
1754676014836;0;60;1;0;0;1
1754676015086;11;60;1;0;0;1
1754676015336;21;60;1;0;0;1
1754676015586;32;60;1;0;0;1
1754676015836;42;60;1;0;0;1
1754676016086;53;60;1;0;0;1
1754676016336;17;60;1;0;0;1
1754676016586;0;60;1;0;0;1
1754676016836;0;60;1;0;0;1
1754676017086;0;60;1;0;0;1
1754676017336;0;60;1;0;0;1
1754676017586;0;60;1;0;0;1
1754676017836;0;60;1;0;0;1
1754676018086;47;60;0;0;0;0
1754676018336;60;60;0;0;0;0
1754676018586;60;60;0;1;1;0
1754676018836;60;60;0;0;0;0
1754676019086;60;60;0;0;0;0
1754676019336;60;60;0;0;0;0
1754676019586;60;60;0;0;0;0
1754676019836;60;60;0;1;1;0
1754676020086;42;60;0;0;0;0
1754676020336;23;60;0;0;0;0
1754676020586;3;60;0;0;0;0
1754676020836;4;60;1;0;0;1
1754676021086;20;60;1;0;0;1
1754676021336;35;60;1;0;0;1
1754676021586;51;60;1;0;0;1
1754676021836;60;60;1;0;0;1
1754676022086;57;60;1;0;0;1
1754676022336;2;60;1;0;0;1
1754676022586;28;60;1;0;0;1
1754676022836;56;60;1;0;0;1
1754676023086;60;60;0;0;0;0
1754676023336;60;60;0;0;0;0
1754676023586;60;60;0;0;0;0
1754676023836;60;60;0;0;0;0
1754676024086;22;60;0;0;0;0
1754676024336;0;60;0;0;0;0
1754676024586;0;60;1;0;0;1
1754676024836;0;60;1;0;0;1
1754676025086;0;60;1;0;0;1
1754676025336;0;60;1;0;0;1
1754676025586;0;60;1;0;0;1
1754676025836;0;60;1;0;0;1
1754676026086;60;57;0;0;0;0
1754676026336;60;35;0;0;0;0
1754676026586;60;13;0;0;0;0
1754676026836;60;0;0;0;0;0
1754676027086;60;0;1;0;0;1
1754676027336;60;60;0;0;0;0
1754676027586;60;60;0;0;0;0
1754676027836;60;60;0;0;0;0
1754676028086;60;60;1;0;0;1
1754676028336;60;60;1;0;0;1
1754676028586;60;60;1;0;0;1
1754676028836;60;47;0;0;0;0
1754676029086;60;11;0;0;0;0
1754676029336;60;14;0;0;0;0
1754676029586;60;35;0;0;0;0
1754676029836;60;55;0;0;0;0
1754676030086;49;60;1;0;0;1
1754676030336;1;60;1;0;0;1
1754676030586;9;60;1;0;0;1
1754676030836;18;60;1;0;0;1
1754676031086;26;60;1;0;0;1
1754676031336;35;60;1;0;0;1
1754676031586;43;60;1;0;0;1
1754676031836;52;60;1;0;0;1
1754676032086;60;60;1;0;0;1
1754676032336;60;60;0;0;0;0
1754676032586;60;60;0;0;0;0
1754676032836;26;60;1;0;0;1
1754676033086;0;60;1;0;0;1
1754676033336;0;60;1;0;0;1
1754676033586;60;60;0;0;0;0
1754676033836;60;60;0;1;1;0
1754676034086;60;60;0;1;1;0
1754676034336;47;60;0;0;0;0
1754676034586;28;60;0;0;0;0
1754676034836;9;60;0;0;0;0
1754676035086;0;60;0;0;0;0
1754676035336;0;60;1;0;0;1
1754676035586;0;60;1;0;0;1
1754676035836;0;60;1;0;0;1
1754676036086;0;60;1;0;0;1
1754676036336;0;60;1;0;0;1
1754676036586;60;60;0;0;0;0
1754676036836;60;60;0;0;0;0
1754676037086;60;60;0;0;0;0
1754676037336;60;60;1;0;0;1
1754676037586;60;60;1;0;0;1
1754676037836;60;60;1;0;0;1
1754676038086;60;60;0;0;0;0
1754676038336;60;60;0;0;0;0
1754676038586;56;60;1;0;0;1
1754676038836;0;60;1;0;0;1
1754676039086;0;60;1;0;0;1
1754676039336;0;60;1;0;0;1
1754676039586;0;60;1;0;0;1
1754676039836;0;60;1;0;0;1
1754676040086;60;60;0;0;0;0
1754676040336;60;60;0;1;1;0
1754676040586;55;60;0;0;0;0
1754676040836;0;60;0;0;0;0
1754676041086;0;60;0;0;0;0
1754676041336;0;60;1;0;0;1
1754676041586;0;60;1;0;0;1
1754676041836;0;60;1;0;0;1
1754676042086;60;60;0;0;0;0
1754676042336;60;60;0;0;0;0
1754676042586;60;60;0;0;0;0
1754676042836;60;60;1;0;0;1
1754676043086;60;60;1;0;0;1
1754676043336;60;60;1;0;0;1
1754676043586;49;60;0;0;0;0
1754676043836;0;60;0;0;0;0
1754676044086;0;60;1;0;0;1
1754676044336;0;60;1;0;0;1
1754676044586;0;60;1;0;0;1
1754676044836;0;60;1;0;0;1
1754676045086;0;60;1;0;0;1
1754676045336;0;60;1;0;0;1
1754676045586;0;60;1;0;0;1
1754676045836;0;60;1;0;0;1
1754676046086;46;60;0;0;0;0
1754676046336;0;60;0;0;0;0
1754676046586;0;60;0;0;0;0
1754676046836;0;60;1;0;0;1
1754676047086;27;60;0;0;0;0
1754676047336;60;60;0;0;0;0
1754676047586;60;60;1;0;0;1
1754676047836;60;60;1;0;0;1
1754676048086;60;60;1;0;0;1
1754676048336;45;60;0;0;0;0
1754676048586;5;60;0;0;0;0
1754676048836;24;60;0;0;0;0
1754676049086;52;60;0;0;0;0
1754676049336;32;60;1;0;0;1
1754676049586;7;60;1;0;0;1
1754676049836;17;60;1;0;0;1
1754676050086;26;60;1;0;0;1
1754676050336;36;60;1;0;0;1
1754676050586;45;60;1;0;0;1
1754676050836;55;60;1;0;0;1
1754676051086;60;60;1;0;0;1
1754676051336;60;60;1;0;0;1
1754676051586;60;60;0;0;0;0
1754676051836;60;60;0;0;0;0
1754676052086;60;60;0;0;0;0
1754676052336;60;60;0;0;0;0
1754676052586;60;60;0;1;1;0
1754676052836;52;60;0;0;0;0
1754676053086;0;60;0;0;0;0
1754676053336;0;60;1;0;0;1
1754676053586;0;60;1;0;0;1
1754676053836;0;60;1;0;0;1
1754676054086;0;60;1;0;0;1
1754676054336;0;60;1;0;0;1
1754676054586;0;60;1;0;0;1
1754676054836;0;60;1;0;0;1
1754676055086;0;60;1;0;0;1
1754676055336;0;60;1;0;0;1
1754676055586;0;60;1;0;0;1
1754676055836;60;51;0;0;0;0
1754676056086;60;28;0;0;0;0
1754676056336;60;5;0;0;0;0
1754676056586;60;0;1;0;0;1
1754676056836;60;0;1;0;0;1
1754676057086;60;60;0;0;0;0
1754676057336;60;60;0;0;0;0
1754676057586;60;60;1;0;0;1
1754676057836;60;60;1;0;0;1
1754676058086;60;60;0;0;0;0
1754676058336;60;60;0;0;0;0
1754676058586;34;60;1;0;0;1
1754676058836;0;60;1;0;0;1
1754676059086;0;60;1;0;0;1
1754676059336;0;60;1;0;0;1
1754676059586;0;60;1;0;0;1
1754676059836;13;60;0;0;0;0
1754676060086;60;60;0;0;0;0
1754676060336;60;60;0;0;0;0
1754676060586;60;60;0;1;1;0
1754676060836;42;60;0;0;0;0
1754676061086;19;60;0;0;0;0
1754676061336;0;60;0;0;0;0
1754676061586;12;60;1;0;0;1
1754676061836;34;60;1;0;0;1
1754676062086;55;60;1;0;0;1
1754676062336;60;60;0;0;0;0
1754676062586;60;60;0;0;0;0
1754676062836;60;60;0;0;0;0
1754676063086;36;60;1;0;0;1
1754676063336;6;60;1;0;0;1
1754676063586;17;60;1;0;0;1
1754676063836;39;60;1;0;0;1
1754676064086;60;60;1;0;0;1
1754676064336;60;60;0;0;0;0
1754676064586;60;60;0;1;1;0
1754676064836;60;60;0;1;1;0
1754676065086;51;60;0;0;0;0
1754676065336;28;60;0;0;0;0
1754676065586;5;60;0;0;0;0
1754676065836;2;60;1;0;0;1
1754676066086;16;60;1;0;0;1
1754676066336;30;60;1;0;0;1
1754676066586;44;60;1;0;0;1
1754676066836;58;60;1;0;0;1
1754676067086;60;60;0;0;0;0
1754676067336;60;60;0;0;0;0
1754676067586;60;60;0;0;0;0
1754676067836;60;60;1;0;0;1
1754676068086;60;60;1;0;0;1
1754676068336;60;60;1;0;0;1
1754676068586;56;60;0;0;0;0
1754676068836;24;60;0;0;0;0
1754676069086;0;60;0;0;0;0
1754676069336;0;60;1;0;0;1
1754676069586;0;60;1;0;0;1
1754676069836;0;60;1;0;0;1
1754676070086;0;60;1;0;0;1
1754676070336;52;60;0;0;0;0
1754676070586;60;60;0;0;0;0
1754676070836;60;60;0;0;0;0
1754676071086;55;60;1;0;0;1
1754676071336;21;60;1;0;0;1
1754676071586;0;60;1;0;0;1
1754676071836;0;60;1;0;0;1
1754676072086;47;60;0;0;0;0
1754676072336;60;60;0;0;0;0
1754676072586;60;60;0;1;1;0
1754676072836;43;60;0;0;0;0
1754676073086;25;60;0;0;0;0
1754676073336;8;60;0;0;0;0
1754676073586;0;60;0;0;0;0
1754676073836;0;60;1;0;0;1
1754676074086;0;60;1;0;0;1
1754676074336;0;60;1;0;0;1
1754676074586;0;60;1;0;0;1
1754676074836;0;60;1;0;0;1
1754676075086;0;60;1;0;0;1
1754676075336;0;60;1;0;0;1
1754676075586;12;60;0;0;0;0
1754676075836;60;60;0;0;0;0
1754676076086;60;60;0;0;0;0
1754676076336;60;60;1;0;0;1
1754676076586;60;60;1;0;0;1
1754676076836;60;60;1;0;0;1
1754676077086;60;60;1;0;0;1
1754676077336;34;60;0;0;0;0
1754676077586;1;60;0;0;0;0
1754676077836;0;60;1;0;0;1
1754676078086;0;60;1;0;0;1
1754676078336;0;60;1;0;0;1
1754676078586;0;60;1;0;0;1
1754676078836;0;60;1;0;0;1
1754676079086;30;60;0;0;0;0
1754676079336;60;60;0;0;0;0
1754676079586;60;60;0;0;0;0
1754676079836;60;60;1;0;0;1
1754676080086;60;60;1;0;0;1
1754676080336;60;60;0;0;0;0
1754676080586;60;60;0;0;0;0
1754676080836;60;60;0;0;0;0
1754676081086;60;60;0;0;0;0
1754676081336;60;60;0;1;1;0
1754676081586;34;60;0;0;0;0
1754676081836;0;60;0;0;0;0
1754676082086;3;60;1;0;0;1
1754676082336;12;60;1;0;0;1
1754676082586;21;60;1;0;0;1
1754676082836;30;60;1;0;0;1
1754676083086;39;60;1;0;0;1
1754676083336;48;60;1;0;0;1
1754676083586;57;60;1;0;0;1
1754676083836;60;60;0;0;0;0
1754676084086;60;60;0;0;0;0
1754676084336;60;60;0;0;0;0
1754676084586;60;60;1;0;0;1
1754676084836;60;60;1;0;0;1
1754676085086;60;60;1;0;0;1
1754676085336;32;60;0;0;0;0
1754676085586;0;60;0;0;0;0
1754676085836;0;60;1;0;0;1
1754676086086;0;60;1;0;0;1
1754676086336;0;60;1;0;0;1
1754676086586;0;60;1;0;0;1
1754676086836;0;60;1;0;0;1
1754676087086;0;60;1;0;0;1
1754676087336;60;53;0;0;0;0
1754676087586;60;34;0;0;0;0
1754676087836;60;15;0;0;0;0
1754676088086;60;0;0;0;0;0
1754676088336;60;0;1;0;0;1
1754676088586;60;60;0;0;0;0
1754676088836;60;60;0;0;0;0
1754676089086;60;60;1;0;0;1
1754676089336;60;60;1;0;0;1
1754676089586;52;60;0;0;0;0
1754676089836;16;60;0;0;0;0
1754676090086;1;60;1;0;0;1
1754676090336;8;60;1;0;0;1
1754676090586;15;60;1;0;0;1
1754676090836;23;60;1;0;0;1
1754676091086;30;60;1;0;0;1
1754676091336;38;60;1;0;0;1
1754676091586;45;60;1;0;0;1
1754676091836;52;60;1;0;0;1
1754676092086;60;60;1;0;0;1
1754676092336;60;60;0;0;0;0
1754676092586;60;60;0;0;0;0
1754676092836;60;60;1;0;0;1
1754676093086;60;60;1;0;0;1
1754676093336;60;60;1;0;0;1
1754676093586;33;60;0;0;0;0
1754676093836;0;60;0;0;0;0
1754676094086;6;60;1;0;0;1
1754676094336;12;60;1;0;0;1
1754676094586;19;60;1;0;0;1
1754676094836;25;60;1;0;0;1
1754676095086;31;60;1;0;0;1
1754676095336;38;60;1;0;0;1
1754676095586;44;60;1;0;0;1
1754676095836;51;60;1;0;0;1
1754676096086;57;60;1;0;0;1
1754676096336;60;60;1;0;0;1
1754676096586;30;60;1;0;0;1
1754676096836;0;60;1;0;0;1
1754676097086;0;60;1;0;0;1
1754676097336;22;60;0;0;0;0
1754676097586;60;60;0;1;1;0
1754676097836;60;60;0;1;1;0
1754676098086;60;60;0;1;1;0
1754676098336;24;60;0;0;0;0
1754676098586;0;60;0;0;0;0
1754676098836;0;60;1;0;0;1
1754676099086;0;60;1;0;0;1
1754676099336;0;60;1;0;0;1
1754676099586;0;60;1;0;0;1
1754676099836;0;60;1;0;0;1
1754676100086;0;60;1;0;0;1
1754676100336;60;60;0;0;0;0
1754676100586;3;60;1;0;0;1
1754676100836;17;60;1;0;0;1
1754676101086;30;60;1;0;0;1
1754676101336;44;60;1;0;0;1
1754676101586;57;60;1;0;0;1
1754676101836;60;60;0;0;0;0
1754676102086;2;60;1;0;0;1
1754676102336;14;60;1;0;0;1
1754676102586;25;60;1;0;0;1
1754676102836;36;60;1;0;0;1
1754676103086;48;60;1;0;0;1
1754676103336;59;60;1;0;0;1
1754676103586;60;60;0;0;0;0
1754676103836;60;60;0;0;0;0
1754676104086;60;60;1;0;0;1
1754676104336;60;60;1;0;0;1
1754676104586;26;60;0;0;0;0
1754676104836;1;60;1;0;0;1
1754676105086;12;60;1;0;0;1
1754676105336;23;60;1;0;0;1
1754676105586;33;60;1;0;0;1
1754676105836;44;60;1;0;0;1
1754676106086;55;60;1;0;0;1
1754676106336;60;60;1;0;0;1
1754676106586;60;60;0;0;0;0
1754676106836;16;60;1;0;0;1
1754676107086;0;60;1;0;0;1
1754676107336;0;60;1;0;0;1
1754676107586;0;60;1;0;0;1
1754676107836;30;60;0;0;0;0
1754676108086;60;60;0;1;1;0
1754676108336;60;60;0;1;1;0
1754676108586;38;60;0;0;0;0
1754676108836;0;60;0;0;0;0
1754676109086;4;60;1;0;0;1
1754676109336;23;60;1;0;0;1
1754676109586;41;60;1;0;0;1
1754676109836;60;60;1;0;0;1
1754676110086;60;60;0;0;0;0
1754676110336;60;60;0;0;0;0
1754676110586;8;60;1;0;0;1
1754676110836;20;60;1;0;0;1
1754676111086;42;60;1;0;0;1
1754676111336;60;60;1;0;0;1
1754676111586;60;60;0;0;0;0
1754676111836;60;60;0;0;0;0
1754676112086;60;60;1;0;0;1
1754676112336;60;60;1;0;0;1
1754676112586;33;60;0;0;0;0
1754676112836;0;60;0;0;0;0
1754676113086;10;60;1;0;0;1
1754676113336;23;60;1;0;0;1
1754676113586;36;60;1;0;0;1
1754676113836;48;60;1;0;0;1
1754676114086;60;60;1;0;0;1
1754676114336;60;60;0;0;0;0
1754676114586;60;60;0;0;0;0
1754676114836;60;60;0;0;0;0
1754676115086;42;60;1;0;0;1
1754676115336;0;60;1;0;0;1
1754676115586;0;60;1;0;0;1
1754676115836;0;60;1;0;0;1
1754676116086;0;60;1;0;0;1
1754676116336;60;60;0;0;0;0
1754676116586;60;60;0;1;1;0
1754676116836;9;60;0;0;0;0
1754676117086;36;60;0;0;0;0
1754676117336;60;60;0;0;0;0
1754676117586;60;60;0;1;1;0
1754676117836;17;60;0;0;0;0
1754676118086;0;60;0;0;0;0
1754676118336;0;60;1;0;0;1
1754676118586;0;60;1;0;0;1
1754676118836;0;60;1;0;0;1
1754676119086;0;60;1;0;0;1
1754676119336;52;60;0;0;0;0
1754676119586;60;60;0;0;0;0
1754676119836;53;60;1;0;0;1
1754676120086;21;60;1;0;0;1
1754676120336;2;60;1;0;0;1
1754676120586;9;60;1;0;0;1
1754676120836;16;60;1;0;0;1
1754676121086;23;60;1;0;0;1
1754676121336;29;60;1;0;0;1
1754676121586;36;60;1;0;0;1
1754676121836;43;60;1;0;0;1
1754676122086;50;60;1;0;0;1
1754676122336;57;60;1;0;0;1
1754676122586;60;60;0;0;0;0
1754676122836;60;60;0;0;0;0
1754676123086;0;60;1;0;0;1
1754676123336;0;60;1;0;0;1
1754676123586;0;60;1;0;0;1
1754676123836;0;60;1;0;0;1
1754676124086;0;60;1;0;0;1
1754676124336;60;60;0;0;0;0
1754676124586;60;60;0;1;1;0
1754676124836;38;60;0;0;0;0
1754676125086;0;60;0;0;0;0
1754676125336;12;60;1;0;0;1
1754676125586;27;60;1;0;0;1
1754676125836;42;60;1;0;0;1
1754676126086;57;60;1;0;0;1
1754676126336;60;60;0;0;0;0
1754676126586;48;60;1;0;0;1
1754676126836;17;60;1;0;0;1
1754676127086;0;60;1;0;0;1
1754676127336;0;60;1;0;0;1
1754676127586;60;60;0;0;0;0
1754676127836;60;60;0;0;0;0
1754676128086;60;60;0;0;0;0
1754676128336;60;60;0;0;0;0
1754676128586;29;60;1;0;0;1
1754676128836;0;60;1;0;0;1
1754676129086;0;60;1;0;0;1
1754676129336;18;60;0;0;0;0
1754676129586;60;60;0;1;1;0
1754676129836;60;60;0;0;0;0
1754676130086;60;60;0;0;0;0
1754676130336;55;60;0;0;0;0
1754676130586;0;60;0;0;0;0
1754676130836;15;60;1;0;0;1
1754676131086;34;60;1;0;0;1
1754676131336;53;60;1;0;0;1
1754676131586;60;60;0;0;0;0
1754676131836;60;60;0;0;0;0
1754676132086;60;60;0;0;0;0
1754676132336;60;60;1;0;0;1
1754676132586;60;60;1;0;0;1
1754676132836;21;60;0;0;0;0
1754676133086;0;60;1;0;0;1
1754676133336;0;60;1;0;0;1
1754676133586;0;60;1;0;0;1
1754676133836;0;60;1;0;0;1
1754676134086;0;60;1;0;0;1
1754676134336;0;60;1;0;0;1
1754676134586;0;60;1;0;0;1
1754676134836;0;60;1;0;0;1
1754676135086;0;60;1;0;0;1
1754676135336;60;60;0;0;0;0
1754676135586;60;60;0;0;0;0
1754676135836;60;60;1;0;0;1
1754676136086;60;60;1;0;0;1
1754676136336;39;60;0;0;0;0
1754676136586;0;60;0;0;0;0
1754676136836;0;60;1;0;0;1
1754676137086;0;60;1;0;0;1
1754676137336;0;60;1;0;0;1
1754676137586;0;60;1;0;0;1
1754676137836;0;60;1;0;0;1
1754676138086;10;60;0;0;0;0
1754676138336;60;60;0;0;0;0
1754676138586;60;60;1;0;0;1
1754676138836;60;60;1;0;0;1
1754676139086;52;60;0;0;0;0
1754676139336;9;60;0;0;0;0
1754676139586;3;60;1;0;0;1
1754676139836;11;60;1;0;0;1
1754676140086;20;60;1;0;0;1
1754676140336;28;60;1;0;0;1
1754676140586;37;60;1;0;0;1
1754676140836;45;60;1;0;0;1
1754676141086;54;60;1;0;0;1
1754676141336;60;60;1;0;0;1
1754676141586;60;60;0;0;0;0
1754676141836;60;60;0;0;0;0
1754676142086;60;60;1;0;0;1
1754676142336;60;60;1;0;0;1
1754676142586;60;60;1;0;0;1
1754676142836;42;60;0;0;0;0
1754676143086;9;60;0;0;0;0
1754676143336;1;60;1;0;0;1
1754676143586;13;60;1;0;0;1
1754676143836;25;60;1;0;0;1
1754676144086;37;60;1;0;0;1
1754676144336;49;60;1;0;0;1
1754676144586;60;60;1;0;0;1
1754676144836;60;60;0;0;0;0
1754676145086;60;60;0;0;0;0
1754676145336;40;60;1;0;0;1
1754676145586;18;60;1;0;0;1
1754676145836;0;60;1;0;0;1
1754676146086;0;60;1;0;0;1
1754676146336;60;60;0;0;0;0
1754676146586;60;60;0;1;1;0
1754676146836;60;60;0;1;1;0
1754676147086;37;60;0;0;0;0
1754676147336;0;60;0;0;0;0
1754676147586;4;60;1;0;0;1
1754676147836;14;60;1;0;0;1
1754676148086;23;60;1;0;0;1
1754676148336;32;60;1;0;0;1
1754676148586;41;60;1;0;0;1
1754676148836;51;60;1;0;0;1
1754676149086;60;60;1;0;0;1
1754676149336;60;60;0;0;0;0
1754676149586;60;60;0;0;0;0
1754676149836;60;60;0;0;0;0
1754676150086;60;60;1;0;0;1
1754676150336;60;60;1;0;0;1
1754676150586;60;60;1;0;0;1
1754676150836;19;60;0;0;0;0
1754676151086;2;60;1;0;0;1
1754676151336;11;60;1;0;0;1
1754676151586;21;60;1;0;0;1
1754676151836;30;60;1;0;0;1
1754676152086;39;60;1;0;0;1
1754676152336;49;60;1;0;0;1
1754676152586;58;60;1;0;0;1
1754676152836;60;60;0;0;0;0
1754676153086;60;60;0;0;0;0
1754676153336;60;60;0;0;0;0
1754676153586;60;60;1;0;0;1
1754676153836;60;60;1;0;0;1
1754676154086;23;60;0;0;0;0
1754676154336;0;60;0;0;0;0
1754676154586;8;60;1;0;0;1
1754676154836;17;60;1;0;0;1
1754676155086;25;60;1;0;0;1
1754676155336;34;60;1;0;0;1
1754676155586;43;60;1;0;0;1
1754676155836;51;60;1;0;0;1
1754676156086;60;60;1;0;0;1
1754676156336;60;60;0;0;0;0
1754676156586;60;60;0;0;0;0
1754676156836;58;60;1;0;0;1
1754676157086;34;60;1;0;0;1
1754676157336;10;60;1;0;0;1
1754676157586;0;60;1;0;0;1
1754676157836;0;60;1;0;0;1
1754676158086;0;60;1;0;0;1
1754676158336;5;60;0;0;0;0
1754676158586;60;60;0;0;0;0
1754676158836;60;60;0;1;1;0
1754676159086;48;60;0;0;0;0
1754676159336;14;60;0;0;0;0
1754676159586;0;60;1;0;0;1
1754676159836;0;60;1;0;0;1
1754676160086;0;60;1;0;0;1
1754676160336;25;60;0;0;0;0
1754676160586;60;60;0;0;0;0
1754676160836;60;60;0;0;0;0
1754676161086;6;60;1;0;0;1
1754676161336;15;60;1;0;0;1
1754676161586;30;60;1;0;0;1
1754676161836;46;60;1;0;0;1
1754676162086;60;60;1;0;0;1
1754676162336;60;60;0;0;0;0
1754676162586;60;60;0;0;0;0
1754676162836;4;60;1;0;0;1
1754676163086;0;60;1;0;0;1
1754676163336;0;60;1;0;0;1
1754676163586;0;60;1;0;0;1
1754676163836;42;60;0;0;0;0
1754676164086;60;60;0;1;1;0
1754676164336;54;60;0;0;0;0
1754676164586;30;60;0;0;0;0
1754676164836;6;60;0;0;0;0
1754676165086;0;60;0;0;0;0
1754676165336;14;60;1;0;0;1
1754676165586;29;60;1;0;0;1
1754676165836;44;60;1;0;0;1
1754676166086;60;60;1;0;0;1
1754676166336;60;60;0;0;0;0
1754676166586;60;60;0;0;0;0
1754676166836;27;60;1;0;0;1
1754676167086;16;60;1;0;0;1
1754676167336;39;60;1;0;0;1
1754676167586;60;60;1;0;0;1
1754676167836;60;60;0;0;0;0
1754676168086;60;60;0;0;0;0
1754676168336;45;60;1;0;0;1
1754676168586;0;60;1;0;0;1
1754676168836;0;60;1;0;0;1
1754676169086;0;60;1;0;0;1
1754676169336;0;60;1;0;0;1
1754676169586;0;60;1;0;0;1
1754676169836;0;60;1;0;0;1
1754676170086;0;60;1;0;0;1
1754676170336;47;60;0;0;0;0
1754676170586;60;60;0;0;0;0
1754676170836;0;60;1;0;0;1
1754676171086;0;60;1;0;0;1
1754676171336;0;60;1;0;0;1
1754676171586;0;60;1;0;0;1
1754676171836;0;60;1;0;0;1
1754676172086;0;60;1;0;0;1
1754676172336;0;60;1;0;0;1
1754676172586;0;60;1;0;0;1
1754676172836;0;60;1;0;0;1
1754676173086;31;60;0;0;0;0
1754676173336;60;60;0;0;0;0
1754676173586;60;60;1;0;0;1
1754676173836;60;60;1;0;0;1
1754676174086;19;60;0;0;0;0
1754676174336;2;60;1;0;0;1
1754676174586;12;60;1;0;0;1
1754676174836;22;60;1;0;0;1
1754676175086;32;60;1;0;0;1
1754676175336;42;60;1;0;0;1
1754676175586;52;60;1;0;0;1
1754676175836;60;60;1;0;0;1
1754676176086;60;60;0;0;0;0
1754676176336;60;60;0;0;0;0
1754676176586;50;60;1;0;0;1
1754676176836;7;60;1;0;0;1
1754676177086;0;60;1;0;0;1
1754676177336;0;60;1;0;0;1
1754676177586;0;60;1;0;0;1
1754676177836;0;60;1;0;0;1
1754676178086;55;60;0;0;0;0
1754676178336;60;60;0;1;1;0
1754676178586;60;60;0;1;1;0
1754676178836;18;60;0;0;0;0
1754676179086;1;60;1;0;0;1
1754676179336;17;60;1;0;0;1
1754676179586;33;60;1;0;0;1
1754676179836;49;60;1;0;0;1
1754676180086;60;60;1;0;0;1
1754676180336;60;60;0;0;0;0
1754676180586;60;60;0;0;0;0
1754676180836;19;60;1;0;0;1
1754676181086;13;60;1;0;0;1
1754676181336;35;60;1;0;0;1
1754676181586;56;60;1;0;0;1
1754676181836;60;60;0;0;0;0
1754676182086;60;60;0;0;0;0
1754676182336;60;60;0;0;0;0
1754676182586;1;60;1;0;0;1
1754676182836;5;60;1;0;0;1
1754676183086;9;60;1;0;0;1
1754676183336;13;60;1;0;0;1
1754676183586;17;60;1;0;0;1
1754676183836;21;60;1;0;0;1
1754676184086;25;60;1;0;0;1
1754676184336;29;60;1;0;0;1
1754676184586;33;60;1;0;0;1
1754676184836;37;60;1;0;0;1
1754676185086;41;60;1;0;0;1
1754676185336;45;60;1;0;0;1
1754676185586;49;60;1;0;0;1
1754676185836;53;60;1;0;0;1
1754676186086;57;60;1;0;0;1
1754676186336;60;60;1;0;0;1
1754676186586;60;60;1;0;0;1
1754676186836;60;60;1;0;0;1
1754676187086;60;60;1;0;0;1
1754676187336;60;60;1;0;0;1
1754676187586;30;60;0;0;0;0
1754676187836;0;60;0;0;0;0
1754676188086;5;60;1;0;0;1
1754676188336;12;60;1;0;0;1
1754676188586;18;60;1;0;0;1
1754676188836;24;60;1;0;0;1
1754676189086;31;60;1;0;0;1
1754676189336;37;60;1;0;0;1
1754676189586;44;60;1;0;0;1
